TraceNumber,DateTime,ClassName,FunctionName,Parameters,Line,StackDepth,AlwaysUsed
1293,2017-11-18T17:25:10.890,org.jfree.chart.renderer.xy.XYBarRenderer,getGradientPaintTransformer,(),471 ,8,false
1294,2017-11-18T17:25:10.891,org.jfree.chart.renderer.xy.XYBarRenderer,getGradientPaintTransformer,(),471 ,8,false
1295,2017-11-18T17:25:10.891,org.jfree.chart.LegendItem,setFillPaintTransformer,(org.jfree.chart.ui.GradientPaintTransformer),1005 ,8,false
1296,2017-11-18T17:25:10.891,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
1297,2017-11-18T17:25:10.891,org.jfree.chart.LegendItemCollection,add,(org.jfree.chart.LegendItem),77 ,7,true
1298,2017-11-18T17:25:10.891,org.jfree.chart.LegendItemCollection,getItemCount,(),107 ,6,true
1299,2017-11-18T17:25:10.891,org.jfree.chart.LegendItemCollection,get,(int),98 ,6,true
1300,2017-11-18T17:25:10.891,org.jfree.chart.title.LegendTitle,addItemBlock,(org.jfree.chart.LegendItem),457 ,6,true
1301,2017-11-18T17:25:10.891,org.jfree.chart.title.LegendTitle,createLegendItemBlock,(org.jfree.chart.LegendItem),470 ,7,true
1302,2017-11-18T17:25:10.903,org.jfree.chart.LegendItem,getShape,(),787 ,8,true
1303,2017-11-18T17:25:10.904,org.jfree.chart.LegendItem,getFillPaint,(),818 ,8,true
1304,2017-11-18T17:25:10.904,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,8,true
1305,2017-11-18T17:25:10.904,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,8,true
1306,2017-11-18T17:25:10.904,org.jfree.chart.block.AbstractBlock,setPadding,(double  double  double  double),300 ,8,true
1307,2017-11-18T17:25:10.904,org.jfree.chart.block.AbstractBlock,setPadding,(org.jfree.chart.ui.RectangleInsets),286 ,9,true
1308,2017-11-18T17:25:10.904,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
1309,2017-11-18T17:25:10.905,org.jfree.chart.LegendItem,getFillPaintTransformer,(),991 ,8,true
1310,2017-11-18T17:25:10.905,org.jfree.chart.title.LegendGraphic,setFillPaintTransformer,(org.jfree.chart.ui.GradientPaintTransformer),286 ,8,true
1311,2017-11-18T17:25:10.905,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
1312,2017-11-18T17:25:10.905,org.jfree.chart.LegendItem,isShapeFilled,(),809 ,8,true
1313,2017-11-18T17:25:10.905,org.jfree.chart.title.LegendGraphic,setShapeFilled,(boolean),236 ,8,true
1314,2017-11-18T17:25:10.905,org.jfree.chart.LegendItem,getLine,(),964 ,8,true
1315,2017-11-18T17:25:10.905,org.jfree.chart.title.LegendGraphic,setLine,(java.awt.Shape),447 ,8,true
1316,2017-11-18T17:25:10.905,org.jfree.chart.LegendItem,getLineStroke,(),849 ,8,true
1317,2017-11-18T17:25:10.906,org.jfree.chart.title.LegendGraphic,setLineStroke,(java.awt.Stroke),491 ,8,true
1318,2017-11-18T17:25:10.906,org.jfree.chart.LegendItem,getLinePaint,(),870 ,8,true
1319,2017-11-18T17:25:10.906,org.jfree.chart.title.LegendGraphic,setLinePaint,(java.awt.Paint),469 ,8,true
1320,2017-11-18T17:25:10.906,org.jfree.chart.LegendItem,isLineVisible,(),939 ,8,true
1321,2017-11-18T17:25:10.906,org.jfree.chart.title.LegendGraphic,setLineVisible,(boolean),424 ,8,true
1322,2017-11-18T17:25:10.906,org.jfree.chart.LegendItem,isShapeVisible,(),761 ,8,true
1323,2017-11-18T17:25:10.906,org.jfree.chart.title.LegendGraphic,setShapeVisible,(boolean),190 ,8,true
1324,2017-11-18T17:25:10.907,org.jfree.chart.LegendItem,isShapeOutlineVisible,(),840 ,8,true
1325,2017-11-18T17:25:10.907,org.jfree.chart.title.LegendGraphic,setShapeOutlineVisible,(boolean),310 ,8,true
1326,2017-11-18T17:25:10.907,org.jfree.chart.LegendItem,getOutlinePaint,(),891 ,8,true
1327,2017-11-18T17:25:10.907,org.jfree.chart.title.LegendGraphic,setOutlinePaint,(java.awt.Paint),332 ,8,true
1328,2017-11-18T17:25:10.907,org.jfree.chart.LegendItem,getOutlineStroke,(),914 ,8,true
1329,2017-11-18T17:25:10.907,org.jfree.chart.title.LegendGraphic,setOutlineStroke,(java.awt.Stroke),354 ,8,true
1330,2017-11-18T17:25:10.907,org.jfree.chart.block.AbstractBlock,setPadding,(org.jfree.chart.ui.RectangleInsets),286 ,8,true
1331,2017-11-18T17:25:10.907,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
1332,2017-11-18T17:25:10.921,org.jfree.chart.LegendItem,getDataset,(),534 ,8,true
1333,2017-11-18T17:25:10.921,org.jfree.chart.LegendItem,getSeriesKey,(),585 ,8,true
1334,2017-11-18T17:25:10.921,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,8,true
1335,2017-11-18T17:25:10.921,org.jfree.chart.title.LegendTitle,getLegendItemGraphicAnchor,(),283 ,8,true
1336,2017-11-18T17:25:10.922,org.jfree.chart.title.LegendGraphic,setShapeAnchor,(org.jfree.chart.ui.RectangleAnchor),377 ,8,true
1337,2017-11-18T17:25:10.922,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
1338,2017-11-18T17:25:10.922,org.jfree.chart.title.LegendTitle,getLegendItemGraphicLocation,(),302 ,8,true
1339,2017-11-18T17:25:10.922,org.jfree.chart.title.LegendGraphic,setShapeLocation,(org.jfree.chart.ui.RectangleAnchor),401 ,8,true
1340,2017-11-18T17:25:10.922,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
1341,2017-11-18T17:25:10.922,org.jfree.chart.block.BlockContainer,add,(org.jfree.chart.block.Block  java.lang.Object),155 ,8,true
1342,2017-11-18T17:25:10.923,org.jfree.chart.block.BorderArrangement,add,(org.jfree.chart.block.Block  java.lang.Object),101 ,9,true
1343,2017-11-18T17:25:10.923,org.jfree.chart.LegendItem,getLabelFont,(),638 ,8,true
1344,2017-11-18T17:25:10.923,org.jfree.chart.LegendItem,getLabelPaint,(),660 ,8,true
1345,2017-11-18T17:25:10.930,org.jfree.chart.LegendItem,getLabel,(),627 ,8,true
1346,2017-11-18T17:25:10.930,org.jfree.chart.text.TextUtils,createTextBlock,(java.lang.String  java.awt.Font  java.awt.Paint),91 ,8,true
1347,2017-11-18T17:25:10.931,org.jfree.chart.text.TextBlock,addLine,(java.lang.String  java.awt.Font  java.awt.Paint),98 ,9,true
1348,2017-11-18T17:25:10.931,org.jfree.chart.text.TextBlock,addLine,(org.jfree.chart.text.TextLine),107 ,10,true
1349,2017-11-18T17:25:10.933,org.jfree.chart.block.AbstractBlock,setPadding,(org.jfree.chart.ui.RectangleInsets),286 ,8,true
1350,2017-11-18T17:25:10.934,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
1351,2017-11-18T17:25:10.935,org.jfree.chart.block.BlockContainer,add,(org.jfree.chart.block.Block),145 ,8,true
1352,2017-11-18T17:25:10.935,org.jfree.chart.block.BlockContainer,add,(org.jfree.chart.block.Block  java.lang.Object),155 ,9,true
1353,2017-11-18T17:25:10.935,org.jfree.chart.block.BorderArrangement,add,(org.jfree.chart.block.Block  java.lang.Object),101 ,10,true
1354,2017-11-18T17:25:10.935,org.jfree.chart.LegendItem,getToolTipText,(),714 ,8,true
1355,2017-11-18T17:25:10.935,org.jfree.chart.title.LegendItemBlockContainer,setToolTipText,(java.lang.String),158 ,8,true
1356,2017-11-18T17:25:10.935,org.jfree.chart.LegendItem,getURLText,(),737 ,8,true
1357,2017-11-18T17:25:10.935,org.jfree.chart.title.LegendItemBlockContainer,setURLText,(java.lang.String),180 ,8,true
1358,2017-11-18T17:25:10.939,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,8,true
1359,2017-11-18T17:25:10.940,org.jfree.chart.block.BlockContainer,add,(org.jfree.chart.block.Block),145 ,8,true
1360,2017-11-18T17:25:10.940,org.jfree.chart.block.BlockContainer,add,(org.jfree.chart.block.Block  java.lang.Object),155 ,9,true
1361,2017-11-18T17:25:10.940,org.jfree.chart.block.CenterArrangement,add,(org.jfree.chart.block.Block  java.lang.Object),77 ,10,true
1362,2017-11-18T17:25:10.940,org.jfree.chart.block.BlockContainer,add,(org.jfree.chart.block.Block),145 ,7,true
1363,2017-11-18T17:25:10.940,org.jfree.chart.block.BlockContainer,add,(org.jfree.chart.block.Block  java.lang.Object),155 ,8,true
1364,2017-11-18T17:25:10.940,org.jfree.chart.block.FlowArrangement,add,(org.jfree.chart.block.Block  java.lang.Object),109 ,9,true
1365,2017-11-18T17:25:10.941,org.jfree.chart.LegendItemCollection,getItemCount,(),107 ,6,true
1366,2017-11-18T17:25:10.941,org.jfree.chart.block.BlockContainer,isEmpty,(),126 ,5,true
1367,2017-11-18T17:25:10.941,org.jfree.chart.block.AbstractBlock,toContentConstraint,(org.jfree.chart.block.RectangleConstraint),421 ,5,true
1368,2017-11-18T17:25:10.941,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,6,true
1369,2017-11-18T17:25:10.941,org.jfree.chart.block.RectangleConstraint,getWidth,(),157 ,6,true
1370,2017-11-18T17:25:10.941,org.jfree.chart.block.RectangleConstraint,getWidthRange,(),166 ,6,true
1371,2017-11-18T17:25:10.942,org.jfree.chart.block.RectangleConstraint,getHeight,(),184 ,6,true
1372,2017-11-18T17:25:10.942,org.jfree.chart.block.RectangleConstraint,getHeightRange,(),193 ,6,true
1373,2017-11-18T17:25:10.942,org.jfree.chart.block.AbstractBlock,trimToContentWidth,(double),388 ,6,true
1374,2017-11-18T17:25:10.942,org.jfree.chart.ui.RectangleInsets,trimWidth,(double),481 ,7,true
1375,2017-11-18T17:25:10.942,org.jfree.chart.ui.RectangleInsets,calculateLeftInset,(double),421 ,8,true
1376,2017-11-18T17:25:10.942,org.jfree.chart.ui.RectangleInsets,calculateRightInset,(double),451 ,8,true
1377,2017-11-18T17:25:10.943,org.jfree.chart.block.BlockBorder,getInsets,(),142 ,7,true
1378,2017-11-18T17:25:10.943,org.jfree.chart.ui.RectangleInsets,trimWidth,(double),481 ,7,true
1379,2017-11-18T17:25:10.943,org.jfree.chart.ui.RectangleInsets,calculateLeftInset,(double),421 ,8,true
1380,2017-11-18T17:25:10.946,org.jfree.chart.ui.RectangleInsets,calculateRightInset,(double),451 ,8,true
1381,2017-11-18T17:25:10.947,org.jfree.chart.ui.RectangleInsets,trimWidth,(double),481 ,7,true
1382,2017-11-18T17:25:10.947,org.jfree.chart.ui.RectangleInsets,calculateLeftInset,(double),421 ,8,true
1383,2017-11-18T17:25:10.947,org.jfree.chart.ui.RectangleInsets,calculateRightInset,(double),451 ,8,true
1384,2017-11-18T17:25:10.947,org.jfree.chart.block.AbstractBlock,trimToContentHeight,(double),406 ,6,true
1385,2017-11-18T17:25:10.947,org.jfree.chart.ui.RectangleInsets,trimHeight,(double),503 ,7,true
1386,2017-11-18T17:25:10.948,org.jfree.chart.ui.RectangleInsets,calculateTopInset,(double),361 ,8,true
1387,2017-11-18T17:25:10.948,org.jfree.chart.ui.RectangleInsets,calculateBottomInset,(double),391 ,8,true
1388,2017-11-18T17:25:10.949,org.jfree.chart.block.BlockBorder,getInsets,(),142 ,7,true
1389,2017-11-18T17:25:10.949,org.jfree.chart.ui.RectangleInsets,trimHeight,(double),503 ,7,true
1390,2017-11-18T17:25:10.949,org.jfree.chart.ui.RectangleInsets,calculateTopInset,(double),361 ,8,true
1391,2017-11-18T17:25:10.950,org.jfree.chart.ui.RectangleInsets,calculateBottomInset,(double),391 ,8,true
1392,2017-11-18T17:25:10.950,org.jfree.chart.ui.RectangleInsets,trimHeight,(double),503 ,7,true
1393,2017-11-18T17:25:10.950,org.jfree.chart.ui.RectangleInsets,calculateTopInset,(double),361 ,8,true
1394,2017-11-18T17:25:10.950,org.jfree.chart.ui.RectangleInsets,calculateBottomInset,(double),391 ,8,true
1395,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,trimToContentWidth,(org.jfree.data.Range),438 ,6,true
1396,2017-11-18T17:25:10.951,org.jfree.data.Range,getLowerBound,(),105 ,7,true
1397,2017-11-18T17:25:10.951,org.jfree.data.Range,getUpperBound,(),114 ,7,true
1398,2017-11-18T17:25:10.951,org.jfree.data.Range,getUpperBound,(),114 ,7,true
1399,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,trimToContentWidth,(double),388 ,7,true
1400,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,trimWidth,(double),481 ,8,true
1401,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateLeftInset,(double),421 ,9,true
1402,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateRightInset,(double),451 ,9,true
1403,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockBorder,getInsets,(),142 ,8,true
1404,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,trimWidth,(double),481 ,8,true
1405,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateLeftInset,(double),421 ,9,true
1406,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateRightInset,(double),451 ,9,true
1407,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,trimWidth,(double),481 ,8,true
1408,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateLeftInset,(double),421 ,9,true
1409,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateRightInset,(double),451 ,9,true
1410,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,trimToContentHeight,(org.jfree.data.Range),453 ,6,true
1411,2017-11-18T17:25:10.951,org.jfree.data.Range,getLowerBound,(),105 ,7,true
1412,2017-11-18T17:25:10.951,org.jfree.data.Range,getUpperBound,(),114 ,7,true
1413,2017-11-18T17:25:10.951,org.jfree.data.Range,getUpperBound,(),114 ,7,true
1414,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,trimToContentHeight,(double),406 ,7,true
1415,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,trimHeight,(double),503 ,8,true
1416,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateTopInset,(double),361 ,9,true
1417,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateBottomInset,(double),391 ,9,true
1418,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockBorder,getInsets,(),142 ,8,true
1419,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,trimHeight,(double),503 ,8,true
1420,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateTopInset,(double),361 ,9,true
1421,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateBottomInset,(double),391 ,9,true
1422,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,trimHeight,(double),503 ,8,true
1423,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateTopInset,(double),361 ,9,true
1424,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateBottomInset,(double),391 ,9,true
1425,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getWidthConstraintType,(),175 ,6,true
1426,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getHeightConstraintType,(),202 ,6,true
1427,2017-11-18T17:25:10.951,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,6,true
1428,2017-11-18T17:25:10.951,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,6,true
1429,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockContainer,arrange,(java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),178 ,5,true
1430,2017-11-18T17:25:10.951,org.jfree.chart.block.FlowArrangement,arrange,(org.jfree.chart.block.BlockContainer  java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),127 ,6,true
1431,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getWidthConstraintType,(),175 ,7,true
1432,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getHeightConstraintType,(),202 ,7,true
1433,2017-11-18T17:25:10.951,org.jfree.chart.block.FlowArrangement,arrangeRR,(org.jfree.chart.block.BlockContainer  java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),284 ,7,true
1434,2017-11-18T17:25:10.951,org.jfree.chart.block.FlowArrangement,arrangeNN,(org.jfree.chart.block.BlockContainer  java.awt.Graphics2D),357 ,8,true
1435,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockContainer,getBlocks,(),136 ,9,true
1436,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockContainer,arrange,(java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),178 ,9,true
1437,2017-11-18T17:25:10.951,org.jfree.chart.block.CenterArrangement,arrange,(org.jfree.chart.block.BlockContainer  java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),95 ,10,true
1438,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getWidthConstraintType,(),175 ,11,true
1439,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getHeightConstraintType,(),202 ,11,true
1440,2017-11-18T17:25:10.951,org.jfree.chart.block.CenterArrangement,arrangeNN,(org.jfree.chart.block.BlockContainer  java.awt.Graphics2D),283 ,11,true
1441,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockContainer,getBlocks,(),136 ,12,true
1442,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockContainer,arrange,(java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),178 ,12,true
1443,2017-11-18T17:25:10.951,org.jfree.chart.block.BorderArrangement,arrange,(org.jfree.chart.block.BlockContainer  java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),135 ,13,true
1444,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,toContentConstraint,(org.jfree.chart.block.RectangleConstraint),421 ,14,true
1445,2017-11-18T17:25:10.951,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,15,true
1446,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getWidthConstraintType,(),175 ,14,true
1447,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getHeightConstraintType,(),202 ,14,true
1448,2017-11-18T17:25:10.951,org.jfree.chart.block.BorderArrangement,arrangeNN,(org.jfree.chart.block.BlockContainer  java.awt.Graphics2D),187 ,14,true
1449,2017-11-18T17:25:10.951,org.jfree.chart.title.LegendGraphic,arrange,(java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),505 ,15,true
1450,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,toContentConstraint,(org.jfree.chart.block.RectangleConstraint),421 ,16,true
1451,2017-11-18T17:25:10.951,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,17,true
1452,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getWidthConstraintType,(),175 ,16,true
1453,2017-11-18T17:25:10.951,org.jfree.chart.block.RectangleConstraint,getHeightConstraintType,(),202 ,16,true
1454,2017-11-18T17:25:10.951,org.jfree.chart.title.LegendGraphic,arrangeNN,(java.awt.Graphics2D),558 ,16,true
1455,2017-11-18T17:25:10.951,org.jfree.chart.ui.Size2D,getWidth,(),75 ,16,true
1456,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,calculateTotalWidth,(double),475 ,16,true
1457,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,extendWidth,(double),492 ,17,true
1458,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateLeftOutset,(double),436 ,18,true
1459,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateRightOutset,(double),466 ,18,true
1460,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockBorder,getInsets,(),142 ,17,true
1461,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,extendWidth,(double),492 ,17,true
1462,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateLeftOutset,(double),436 ,18,true
1463,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateRightOutset,(double),466 ,18,true
1464,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,extendWidth,(double),492 ,17,true
1465,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateLeftOutset,(double),436 ,18,true
1466,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateRightOutset,(double),466 ,18,true
1467,2017-11-18T17:25:10.951,org.jfree.chart.ui.Size2D,getHeight,(),93 ,16,true
1468,2017-11-18T17:25:10.951,org.jfree.chart.block.AbstractBlock,calculateTotalHeight,(double),490 ,16,true
1469,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,extendHeight,(double),515 ,17,true
1470,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateTopOutset,(double),376 ,18,true
1471,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateBottomOutset,(double),406 ,18,true
1472,2017-11-18T17:25:10.951,org.jfree.chart.block.BlockBorder,getInsets,(),142 ,17,true
1473,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,extendHeight,(double),515 ,17,true
1474,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateTopOutset,(double),376 ,18,true
1475,2017-11-18T17:25:10.951,org.jfree.chart.ui.RectangleInsets,calculateBottomOutset,(double),406 ,18,true
1476,2017-11-18T17:25:10.966,org.jfree.chart.ui.RectangleInsets,extendHeight,(double),515 ,17,true
1477,2017-11-18T17:25:10.969,org.jfree.chart.ui.RectangleInsets,calculateTopOutset,(double),376 ,18,true
1478,2017-11-18T17:25:10.969,org.jfree.chart.ui.RectangleInsets,calculateBottomOutset,(double),406 ,18,true
1479,2017-11-18T17:25:10.969,org.jfree.chart.block.LabelBlock,arrange,(java.awt.Graphics2D  org.jfree.chart.block.RectangleConstraint),312 ,15,true
1480,2017-11-18T17:25:10.969,org.jfree.chart.text.TextBlock,calculateDimensions,(java.awt.Graphics2D),141 ,16,true
